track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
0B2su5lNZe9t3VjOkwtDLV,Boyfriend,0.0569,0.795,0.848,0,0.0586,-3.128,0.0543,0.691,99.981,1
7dt6x5M1jzdTEt8oCbisTK,Better Now,0.331,0.68,0.578,0,0.135,-5.804,0.04,0.341,145.038,1
1Su3XqfcHVhDyeqXKBgGHe,That's Tuff (feat. Quavo),0.665,0.906,0.632,0,0.084,-4.174,0.198,0.339,138.009,1
4CMrdHWqic0usIZfTrKoI3,Easy - Remix,0.195,0.799,0.301,0,0.0816,-11.361,0.185,0.511,100.026,1
2oPQVgCTYqA4FBknwAroWf,Saint Laurenttt,0.317,0.843,0.529,1.48e-05,0.284,-7.476,0.0515,0.289,97.971,1
7zqssds9m2CrmtlrEMD40t,Wonders,0.00545,0.624,0.804,3.32e-06,0.0959,-8.133,0.0428,0.724,109.993,1
0XGLsSU6wtfnKXiMNvQr61,Versace (Remix),0.0218,0.845,0.705,0,0.339,-4.271,0.243,0.334,132.05,1
21RzyxY3EFaxVy6K4RqaU9,Body,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,0.038,0.582,121.958,1
6Ur41Ra8M5qmHNvcOC0DSj,"Piano Concerto No.2 in G Major, Op. 44: II. Andante non troppo",0.953,0.129,0.104,0.805,0.243,-22.69,0.0527,0.0385,73.329,0
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,0.369,0.614,0.68,1.84e-06,0.115,-4.58,0.0289,0.707,149.959,1
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,0.188,0.846,0.748,0,0.093,-3.512,0.078,0.597,90.006,1
22vgEDb5hykfaTwLuskFGD,Sucker,0.0427,0.842,0.734,0,0.106,-5.065,0.0588,0.952,137.958,1
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),0.479,0.733,0.859,0.0645,0.105,-5.03,0.033,0.52,124.948,1
6PrfQSePTkviCG7T34qKef,B.Q.E,0.154,0.742,0.674,0,0.122,-5.642,0.154,0.732,139.878,1
5e50NiIlOc2YJIftHzoehd,MALA SANTA,0.311,0.851,0.701,0.000211,0.163,-3.649,0.0396,0.527,98.039,1
7iwhbx1YQcQ675DTj6AmAb,Mamacita (feat. Farruko),0.303,0.593,0.787,0,0.0917,-3.67,0.34,0.495,191.772,1
0RLLvYBopDwooCyvnTwgYu,F.N,0.354,0.567,0.515,0,0.078,-10.265,0.247,0.321,120.1,1
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,0.202,0.876,0.519,0,0.108,-6.531,0.143,0.158,94.981,1
1bA2ZK7CFxEMnyn1dWP2jp,Baby,0.135,0.708,0.922,0.0513,0.225,-2.715,0.116,0.637,125.961,1
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),0.269,0.831,0.499,0,0.3,-8.442,0.114,0.511,97.956,1
5rFGVn8fCFjnRwCebW0XbS,DROP (feat. A Boogie wit da Hoodie & London On Da Track),0.121,0.833,0.589,0,0.299,-6.384,0.231,0.536,96.455,1
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,0.374,0.747,0.834,0,0.0586,-2.867,0.045,0.687,128.005,1
6tX2Up6f3fZL1i1v3NtFJd,Minor Gangsters (Gully),0.0213,0.91,0.559,0,0.167,-8.006,0.226,0.592,97.023,1
0yFvWTLs3iIwDbc91noXGT,GRoCERIES,0.0578,0.906,0.596,0,0.109,-5.88,0.243,0.701,144.038,1
3Q3myFA7q4Op95DOpHplaY,do re mi,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,0.0526,0.17,111.002,1
0E3L4BNuUlZyvcZyySTfKr,"Made In France (with Tchami & Malaa, feat. Mercer)",0.00295,0.836,0.949,0.247,0.0542,-4.127,0.0786,0.506,126.007,1
7fHGCeqESmD29tImSdDuAp,Bye Bye Blackbird,0.531,0.557,0.236,0.783,0.0868,-18.582,0.0363,0.328,139.573,0
1mKNyZCNDueEASgBgZuLdA,Ooh Girl (feat. A Boogie Wit da Hoodie),0.139,0.726,0.781,0,0.274,-4.276,0.0525,0.579,104.976,1
1kusepF3AacIEtUTYrw4GV,Paper Planes,0.033,0.447,0.848,7.45e-05,0.722,-6.175,0.222,0.485,172.247,1
1kK6DwzyXJSp58u5HYWwuD,"Go Loko (feat. Tyga, Jon Z)",0.325,0.88,0.67,4.17e-06,0.0662,-5.177,0.0468,0.131,101.008,1
3GecLjGMqzjmgkvy2v41Wf,"Ständchen in D Minor (After Schubert), S. 560",0.993,0.341,0.0142,0.921,0.113,-28.293,0.0388,0.0384,76.382,0
6JAzXXxrP1RTuzeelOU2ku,Fine Art (feat. Penny F),0.0528,0.633,0.823,0.113,0.382,-5.325,0.105,0.235,122.963,1
5de7ci7TFqbQ1PFgKAD7MR,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",0.0517,0.703,0.661,0,0.34,-3.885,0.0539,0.495,149.906,1
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.11,0.715,0.624,0,0.123,-3.046,0.114,0.412,158.087,1
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",0.0324,0.752,0.775,0,0.351,-7.289,0.0546,0.595,122.014,1
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),0.163,0.825,0.373,0,0.368,-5.532,0.108,0.12,77.271,1
3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,0.017,0.923,0.604,0,0.272,-6.671,0.245,0.826,145.062,1
4JzRE2FdTcXTqEMMyRhYKg,Pull Up (feat. Key!),0.112,0.777,0.595,1.14e-06,0.147,-4.534,0.0606,0.445,86.029,1
4918TwZfPrxk8vKhuaqIiq,Obsessed - Tiësto Remix,0.000743,0.62,0.944,0.00263,0.0481,-3.18,0.0451,0.375,127.994,1
644rGY6maSElnKVsAg1gJj,Girls Need Love,0.558,0.645,0.418,0.0003,0.562,-10.065,0.29,0.123,96.963,1
1YQWosTIljIvxAgHWTp7KP,Take Five,0.539,0.454,0.26,0.00078,0.0675,-13.193,0.0401,0.598,174.322,0
3fSJ6dE3stETlsLeik84tk,Calling On You (feat. Jake Reese),0.134,0.733,0.804,7.62e-06,0.319,-4.394,0.0514,0.697,123.935,1
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),0.538,0.825,0.483,1.48e-05,0.204,-5.746,0.08,0.892,139.98,1
7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),0.00728,0.686,0.703,0,0.0946,-6.141,0.0606,0.457,144.902,1
0uxSUdBrJy9Un0EYoBowng,20 Min,0.109,0.773,0.75,0,0.174,-4.009,0.117,0.783,123.426,1
1kBbgxAUc4HQv7cgIayIDH,Ransom,0.0204,0.745,0.642,0,0.0658,-6.257,0.287,0.226,179.974,1
2KwojFDebQV4J2b0JMRR5Q,Is That for Me,0.234,0.761,0.785,0.237,0.0573,-5.502,0.0505,0.58,104.992,1
2WP8G2pdddDmnh1xbfKBOI,Finesse,0.133,0.807,0.32,0.000328,0.101,-8.152,0.0582,0.298,94.99,1
6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug),0.377,0.648,0.631,0,0.12,-5.662,0.103,0.142,105.989,1
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0.11,0.592,123.994,1
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),0.00485,0.872,0.814,1.96e-06,0.214,-4.568,0.155,0.57,98.985,1
0CYLDwvvpJQySLA5CvqvSl,Pa Mi (with Ozuna),0.0983,0.596,0.557,0,0.0565,-7.522,0.134,0.661,133.247,1
30bqVoKjX479ab90a8Pafp,Star Shopping,0.0967,0.585,0.471,0.0184,0.115,-9.934,0.0616,0.323,93.099,1
4AEziiA1GI7NC6xmKhPFqI,I'm Not Alright - Zack Martino Remix,0.00111,0.718,0.946,0.000213,0.34,-4.661,0.0405,0.164,126.072,1
05LvE6ySn6hEcHdAJ7N19z,Losing It,0.00182,0.76,0.964,0.7,0.0974,-5.844,0.0576,0.641,125.0,1
2pmhboG1a2XfDiTvMwO8sd,Panini,0.342,0.703,0.594,0,0.123,-6.146,0.0752,0.475,153.848,1
7f1zjZG77S891Uv4O68yfk,Baby Sitter (feat. Offset),0.0219,0.852,0.73,0,0.336,-5.803,0.0579,0.394,92.506,1
32mS3YkFXkUab2By9hjCRa,Sugar Honey Iced Tea (S.H.I.T.),0.019,0.747,0.461,2.39e-06,0.0884,-8.055,0.363,0.352,95.181,1
3Dv1eDb0MEgF93GpLXlucZ,Say So,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,0.786,110.962,1
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),0.0185,0.636,0.815,0,0.163,-5.098,0.0581,0.636,123.063,1
4SBVWkRIMJ6WBCYPvr5Bwr,Make It Better (feat. Smokey Robinson),0.0112,0.676,0.56,0.00403,0.137,-6.024,0.0643,0.551,178.555,1
7xGk3BeEamk38gVgGinEqQ,Go Girl,0.00132,0.927,0.544,5.57e-06,0.0773,-7.987,0.205,0.473,93.017,1
7AzlLxHn24DxjgQX73F9fU,No Idea,0.524,0.652,0.631,0.000579,0.165,-5.718,0.0893,0.35,127.998,1
5elOY4NWIN3Es04m7VQia0,Wash My Hands (feat. Marc E. Bassy & Collett),0.289,0.52,0.727,0,0.183,-4.262,0.37,0.81,177.989,1
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",0.0739,0.785,0.726,4.01e-06,0.316,-4.209,0.0387,0.181,119.963,1
0uYMerBHiIHrCv9FHfzUMe,HBS,0.216,0.918,0.394,0,0.085,-10.786,0.32,0.441,120.016,1
0AcwF3jjxYWlD0dfK2RVZN,At Night (with GRABBITZ),0.00653,0.672,0.866,0.00823,0.189,-5.646,0.044,0.354,124.014,1
2eS6pqoic3puCKVWmwZxD3,Stay The Night,0.0585,0.828,0.697,0.156,0.107,-7.035,0.034,0.387,122.998,1
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,0.0125,0.794,0.793,0,0.0952,-4.521,0.0842,0.677,123.941,1
4zDxbbIOBxIIqSZyTpWg87,LEAD THE RACE (UNDEFEATED),0.00296,0.779,0.544,0,0.3,-9.87,0.206,0.578,129.936,1
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),0.156,0.652,0.795,0,0.123,-5.192,0.174,0.788,135.018,1
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),0.0957,0.97,0.463,0,0.151,-7.259,0.366,0.46,108.003,1
5iubMV6ASiIcsLb0fs6u2y,Me Necesita,0.0192,0.552,0.591,0,0.0877,-4.717,0.102,0.706,87.222,1
2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),0.157,0.745,0.646,0,0.338,-6.987,0.17,0.46,79.993,1
67Qag8I3eEarJejfXkYEX1,Ok Without You,0.0108,0.666,0.785,0.000429,0.541,-6.033,0.102,0.248,125.001,1
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0,0.101,-7.956,0.164,0.497,89.977,1
0qgnTKhuJnjNh5pQRVjLQm,Thotiana (REMIX feat. YG),0.0369,0.92,0.683,0,0.111,-4.997,0.228,0.716,104.079,1
59jHH3RyODRyVPCgpM106o,I Know,0.0009,0.6,0.873,0.00102,0.156,-4.773,0.0795,0.295,122.045,1
47IXLhp3c6mu7NqvpuhuLi,Can't Feel My Legs,0.237,0.703,0.653,0,0.199,-6.226,0.079,0.414,140.044,1
5EqvRNLWBnhHevkDIyCPU6,Shades (feat. Donnie Sloan & Ricky Ducati),0.0994,0.623,0.746,1.95e-05,0.109,-6.509,0.0783,0.179,119.984,1
3WyRgi8CzQnhzO0xw79tTS,Goin Baby,0.128,0.755,0.772,0,0.157,-5.585,0.4,0.678,132.906,1
2YghrTJZnpRVX8Tu3b8VkZ,Gun Range,0.0208,0.841,0.404,0.00107,0.11,-12.561,0.198,0.333,150.06,1
0wzRcekWyVCSyPtlPOeJau,Go With The Flow,0.00944,0.246,0.991,0.0753,0.867,-3.903,0.087,0.415,159.39,0
3KLo7ByvjCNyBrfz5DZ2mO,Splashin,0.00192,0.942,0.382,0,0.092,-8.099,0.564,0.379,100.017,1
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,2.23e-05,0.353,0.898,0.105,0.39,-5.877,0.052,0.525,103.293,0
