track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
4wo8XbO5WYeGOMKgyj0x0H,The Right Man,0.0235,0.682,0.645,0.0,0.0716,-9.866,0.416,0.795,125.185,0
0hr9CoeDSUMmQQ7ZgTLRzh,WORLD-A-REGGAE Music,0.00736,0.879,0.322,0.000854,0.066,-16.194,0.106,0.343,73.696,0
2WQKHNETUytUGsD32TTNeO,Medication,0.0318,0.865,0.562,0.0,0.246,-6.811,0.251,0.81,85.02,0
6yoPLsOkXa5pyN9QTHiSt4,Through The Storm,0.327,0.648,0.328,0.0,0.11,-8.448,0.0538,0.176,83.256,0
3CCm37PRX6o0SAzgzR2WiD,What Does It Take (To Win Your Love),0.0896,0.802,0.562,0.000926,0.381,-8.538,0.0425,0.862,116.554,0
4hx8NB3Uf34Hoic3NihV2P,Have Some Mercy,0.599,0.696,0.549,1.73e-05,0.131,-8.829,0.0824,0.801,75.121,0
0dO79bdqpF4yl3Hpms8Eu7,Cool and Calm,0.127,0.795,0.415,8.76e-06,0.0669,-10.466,0.153,0.821,76.28,0
0hebjXwdDFHS1kHDQ82HZr,Jah Give Us Life,0.0521,0.76,0.568,0.000932,0.0666,-12.166,0.0578,0.962,144.678,0
7KTzOE30EJ54bHFrgRsfMg,Quiet Place,0.0856,0.658,0.577,0.000122,0.129,-5.638,0.0356,0.557,87.933,0
1XwWZSLgmYxbwPY6gVq9zI,These Eyes,0.0119,0.831,0.483,0.00215,0.113,-11.005,0.231,0.623,84.233,0
7I7qX3YcwUehkRdDfHu2Ts,Warriors,0.000168,0.364,0.972,9.61e-05,0.368,-4.292,0.103,0.237,172.977,0
1BZ6VNjPOcf1ysNMARzirk,Night of the Werewolves,0.00168,0.228,0.854,0.0,0.081,-5.942,0.066,0.456,171.404,0
1UBxg2NO6MxK5aOsMR9mtJ,Louder Than Hell,0.000289,0.446,0.852,0.00932,0.226,-5.286,0.0315,0.387,90.007,0
1NuxmVm3NykaYADimgML7v,Surrogate,9.12e-05,0.513,0.883,0.00141,0.326,-4.093,0.0457,0.253,119.975,0
3BkqtdD3Vc90C3JFtTTVqI,As the Pages Burn,9.81e-06,0.36,0.978,0.177,0.142,-4.342,0.121,0.304,103.884,0
3hXhsrZPaVBh1ez0F6QFGf,The Matriarch,3.7e-06,0.33,0.948,0.000436,0.323,-8.048,0.0716,0.151,194.965,0
25Rdrp7aqTB3x3coVETp0N,It's A Raid (feat. Post Malone),0.00687,0.472,0.996,0.0,0.392,-0.578,0.16,0.114,117.004,0
4eGHEHqoDMMejzPhRFTc7p,I Don't Wanna Be Me,0.024,0.474,0.977,0.604,0.0931,-8.651,0.15,0.0449,100.557,0
5KDpT7b6wJu18vTc7Qy6jh,Black Flag Army,0.000925,0.542,0.987,0.0,0.115,-3.673,0.102,0.27,139.962,0
0hTiTU0yqthnByyZDD3bcc,A Warrior's Call,0.00075,0.374,0.903,5.85e-06,0.244,-4.49,0.0825,0.429,109.118,0
0i1RTnH2Lj5gTDRU5wtyT2,Over the Mountain,0.00178,0.493,0.866,2.23e-05,0.0775,-5.665,0.0976,0.489,131.06,0
0OV5HT4cXI78HHoYe2ioXa,Masquerade of Madness,0.000194,0.489,0.804,0.00685,0.0726,-16.115,0.0475,0.337,126.065,0
